,Grant.Application.ID,Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15,Year
7064,7065,0,4D,10A,,12/05/08,320702,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730104,33.0,730211,34.0,730203,33.0,0,0.0,0,0.0,74492,CHIEF_INVESTIGATOR,1950.0,Australia,,2653,25,Yes ,more than 15,4.0,6.0,3.0,7.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7065,7066,0,4D,10A,,12/05/08,321004,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730105,100.0,0,0.0,0,0.0,0,0.0,0,0.0,72037,CHIEF_INVESTIGATOR,1970.0,Australia,,2713,25,Yes ,>5 to 10,5.0,10.0,9.0,6.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7066,7067,1,,,A ,12/05/08,330199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,749999,100.0,0,0.0,0,0.0,0,0.0,0,0.0,77292,CHIEF_INVESTIGATOR,1940.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5992,CHIEF_INVESTIGATOR,1940.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,85007,CHIEF_INVESTIGATOR,1945.0,Australia,,2298,46,Yes ,>=0 to 5,0.0,2.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7067,7068,1,4D,10A,C ,12/05/08,320205,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730102,50.0,780105,50.0,0,0.0,0,0.0,0,0.0,78967,CHIEF_INVESTIGATOR,1955.0,Western Europe,,2728,25,Yes ,more than 15,6.0,4.0,7.0,10.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7068,7069,0,4D,10A,,12/05/08,340204,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730308,35.0,730307,35.0,730299,30.0,0,0.0,0,0.0,146697,CHIEF_INVESTIGATOR,1965.0,Great Britain,,1678,13,Yes ,>=0 to 5,3.0,2.0,7.0,7.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7069,7070,1,4D,10A,G ,12/05/08,320405,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730101,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1687,CHIEF_INVESTIGATOR,1960.0,Great Britain,,2603,25,Yes ,>10 to 15,2.0,0.0,24.0,15.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7070,7071,0,232D,10B,E ,14/05/08,300401,20.0,300402,40.0,300404,40.0,0,0.0,0,0.0,630104,65.0,630501,35.0,0,0.0,0,0.0,0,0.0,97252,CHIEF_INVESTIGATOR,1975.0,Australia,,1258,34,Yes ,>=0 to 5,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7071,7072,1,20D,10B,A ,15/05/08,321003,50.0,321007,25.0,321017,25.0,0,0.0,0,0.0,730106,75.0,730109,25.0,0,0.0,0,0.0,0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,39272,CHIEF_INVESTIGATOR,1965.0,Australia,,2713,25,,>5 to 10,0.0,1.0,0.0,0.0,0.0,0.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7072,7073,0,222B,30C,,15/05/08,321004,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730114,100.0,0,0.0,0,0.0,0,0.0,0,0.0,78992,CHIEF_INVESTIGATOR,1945.0,Australia,,2763,25,Yes ,more than 15,3.0,5.0,9.0,22.0,7.0,9.0,787857,DELEGATED_RESEARCHER,1980.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7073,7074,1,34B,30C,A ,16/05/08,270499,100.0,0,0.0,0,0.0,0,0.0,0,0.0,770503,25.0,770505,25.0,770506,25.0,770507,25.0,0,0.0,75052,CHIEF_INVESTIGATOR,1970.0,North America,,998,1,Yes ,>10 to 15,3.0,0.0,2.0,3.0,2.0,6.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7074,7075,1,112D,30C,B ,19/05/08,330104,100.0,0,0.0,0,0.0,0,0.0,0,0.0,740101,50.0,749906,50.0,0,0.0,0,0.0,0,0.0,7992,CHIEF_INVESTIGATOR,1970.0,Australia,,2298,46,Yes ,Less than 0,1.0,0.0,0.0,1.0,7.0,0.0,4882,CHIEF_INVESTIGATOR,1965.0,Australia,,2298,46,Yes ,>10 to 15,1.0,3.0,0.0,0.0,0.0,0.0,959322,CHIEF_INVESTIGATOR,1980.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,81772,CHIEF_INVESTIGATOR,1940.0,,,,,,,0.0,0.0,0.0,2.0,10.0,0.0,329022,CHIEF_INVESTIGATOR,1950.0,Australia,,,46,Yes ,>=0 to 5,0.0,1.0,2.0,0.0,2.0,1.0,82072,CHIEF_INVESTIGATOR,1950.0,Australia,,2298,46,,Less than 0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7076,7077,0,326B,10B,,19/05/08,291499,100.0,0,0.0,0,0.0,0,0.0,0,0.0,670904,100.0,0,0.0,0,0.0,0,0.0,0,0.0,22847,CHIEF_INVESTIGATOR,1980.0,Australia,,2053,19,Yes ,>5 to 10,6.0,2.0,10.0,6.0,5.0,0.0,6562,CHIEF_INVESTIGATOR,1955.0,South Africa,English,2053,19,,Less than 0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7077,7078,1,7C,10A,A ,19/05/08,270602,100.0,0,0.0,0,0.0,0,0.0,0,0.0,630107,100.0,0,0.0,0,0.0,0,0.0,0,0.0,144767,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,1258,34,Yes ,>=0 to 5,0.0,4.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7080,7081,0,40D,10B,F ,20/05/08,270603,60.0,321005,20.0,321003,10.0,321205,10.0,0,0.0,730106,60.0,730204,20.0,730212,10.0,730215,10.0,0,0.0,147857,CHIEF_INVESTIGATOR,1975.0,Australia,,2678,25,,Less than 0,2.0,12.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7083,7084,1,51C,20C,A ,21/05/08,291499,100.0,0,0.0,0,0.0,0,0.0,0,0.0,680302,100.0,0,0.0,0,0.0,0,0.0,0,0.0,22847,CHIEF_INVESTIGATOR,1980.0,Australia,,2053,19,Yes ,>5 to 10,6.0,2.0,10.0,6.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7084,7085,0,65A,30B,C ,21/05/08,321015,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730108,100.0,0,0.0,0,0.0,0,0.0,0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7086,7087,0,5A,30B,C ,21/05/08,300802,100.0,0,0.0,0,0.0,0,0.0,0,0.0,779903,100.0,0,0.0,0,0.0,0,0.0,0,0.0,69517,PRINCIPAL_SUPERVISOR,1950.0,Australia,English,1258,34,Yes ,more than 15,3.0,5.0,10.0,6.0,16.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7087,7088,1,36D,10A,G ,23/05/08,270504,30.0,300204,70.0,0,0.0,0,0.0,0,0.0,620501,20.0,670602,20.0,770804,40.0,770805,20.0,0,0.0,500157,PRINCIPAL_SUPERVISOR,1970.0,Australia,English,3258,31,Yes ,>=0 to 5,2.0,0.0,11.0,6.0,5.0,1.0,705382,CHIEF_INVESTIGATOR,1975.0,Australia,,3268,31,Yes ,>=0 to 5,1.0,1.0,0.0,0.0,0.0,0.0,85642,CHIEF_INVESTIGATOR,1955.0,Australia,,3258,31,Yes ,>5 to 10,9.0,10.0,35.0,44.0,40.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7088,7089,1,34B,30C,A ,23/05/08,270499,100.0,0,0.0,0,0.0,0,0.0,0,0.0,770703,100.0,0,0.0,0,0.0,0,0.0,0,0.0,82602,CHIEF_INVESTIGATOR,1960.0,Australia,,3028,31,Yes ,more than 15,1.0,1.0,1.0,6.0,9.0,2.0,444932,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,3028,31,Yes ,>=0 to 5,2.0,0.0,0.0,0.0,0.0,0.0,79742,CHIEF_INVESTIGATOR,1950.0,Great Britain,,3028,31,,Less than 0,1.0,3.0,1.0,19.0,20.0,7.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7089,7090,0,40D,10B,C ,26/05/08,321011,50.0,321003,50.0,0,0.0,0,0.0,0,0.0,730106,100.0,0,0.0,0,0.0,0,0.0,0,0.0,889197,CHIEF_INVESTIGATOR,1975.0,Great Britain,,2713,25,Yes ,>=0 to 5,0.0,4.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7090,7091,0,65A,30B,C ,27/05/08,320502,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730108,100.0,0,0.0,0,0.0,0,0.0,0,0.0,13192,CHIEF_INVESTIGATOR,1960.0,Western Europe,,2668,25,Yes ,>10 to 15,1.0,1.0,5.0,2.0,2.0,1.0,2477,CHIEF_INVESTIGATOR,1965.0,Australia,,2668,25,Yes ,>10 to 15,0.0,1.0,0.0,0.0,0.0,0.0,75747,CHIEF_INVESTIGATOR,1970.0,Australia,,2668,25,Yes ,>5 to 10,0.0,2.0,2.0,2.0,2.0,1.0,78762,PRINCIPAL_SUPERVISOR,1960.0,Australia,,2668,25,Yes ,>5 to 10,2.0,7.0,17.0,5.0,11.0,2.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7091,7092,1,34B,30C,A ,27/05/08,270504,10.0,270707,20.0,300204,40.0,270203,30.0,0,0.0,620204,40.0,620502,30.0,780105,30.0,0,0.0,0,0.0,636867,CHIEF_INVESTIGATOR,1950.0,Australia,,3268,31,Yes ,>=0 to 5,1.0,1.0,1.0,10.0,7.0,0.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7092,7093,1,34B,30C,A ,27/05/08,270504,65.0,270799,35.0,0,0.0,0,0.0,0,0.0,780105,100.0,0,0.0,0,0.0,0,0.0,0,0.0,71727,CHIEF_INVESTIGATOR,1955.0,Great Britain,English,3268,31,Yes ,more than 15,2.0,2.0,7.0,24.0,34.0,7.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7093,7094,1,34B,30C,A ,27/05/08,270499,100.0,0,0.0,0,0.0,0,0.0,0,0.0,770703,100.0,0,0.0,0,0.0,0,0.0,0,0.0,82602,CHIEF_INVESTIGATOR,1960.0,Australia,,3028,31,Yes ,more than 15,1.0,1.0,1.0,6.0,9.0,2.0,444932,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,3028,31,Yes ,>=0 to 5,2.0,0.0,0.0,0.0,0.0,0.0,79742,CHIEF_INVESTIGATOR,1950.0,Great Britain,,3028,31,,Less than 0,1.0,3.0,1.0,19.0,20.0,7.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7095,7096,0,60D,30D,D ,28/05/08,270303,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730101,50.0,730102,50.0,0,0.0,0,0.0,0,0.0,82962,CHIEF_INVESTIGATOR,1965.0,Australia,,2628,25,,>=0 to 5,0.0,0.0,1.0,2.0,0.0,2.0,7452,CHIEF_INVESTIGATOR,1960.0,North America,,2628,25,,>5 to 10,5.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7096,7097,0,279C,30D,B ,28/05/08,270303,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730101,50.0,730102,50.0,0,0.0,0,0.0,0,0.0,82962,CHIEF_INVESTIGATOR,1965.0,Australia,,2628,25,,>=0 to 5,0.0,0.0,1.0,2.0,0.0,2.0,7452,CHIEF_INVESTIGATOR,1960.0,North America,,2628,25,,>5 to 10,5.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7098,7099,1,2B,10A,D ,28/05/08,280506,60.0,291703,30.0,380305,10.0,0,0.0,0,0.0,700302,80.0,610104,20.0,0,0.0,0,0.0,0,0.0,3062,CHIEF_INVESTIGATOR,1960.0,Western Europe,,2153,19,Yes ,>10 to 15,0.0,1.0,2.0,10.0,0.0,1.0,5397,CHIEF_INVESTIGATOR,1975.0,Australia,,2153,19,Yes ,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
